Block: 3
Row TimeStamp TraceOriginalId DocumentHash ContentHash Type DocumentVersion OwnerKey VersionKey OwnerSignature VersionSignature LedgerSignature LedgerSeal Block
3 1551856895817 bf7643137f56b6d0bbd672d402f1d79d59881cdafe80f988729b40b84e3bd6eb bf7643137f56b6d0bbd672d402f1d79d59881cdafe80f988729b40b84e3bd6eb 3f9e554a17df29afc3b7271779603cd6cfef4316c4f5ffcd2b7d649aa47e1d7f CRE 1 03f221eead04c74104b54470babc363ea6a7527eaf950529cddd09a98bc1866cbc 02875b3e88ebe749c8a280c49d2fe68be540a40e6e13c069b4a67028cbe2be9bdb B+0k8obbiNkL6+Er0d5Mj7gZ3ZoZS9j/bw8//MdBwIdm5dXZamZ1gLlT3kylPN/eoSdJhbHseQPrHRKddAYFrQ== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 aP26DrBUSUiFDL5dS5AcjdrYF2/8TgINF4WktCzWIwlvPgbVlF57VVRW718Ngzl6OokDSwvKYS+RrqxycPCyEQ== 1FutJE9mueOKIJj7v76zaJ8UT50JOV9vCBKPmQPt8RNn6v/Y37awtuqNAjaNAI7DPoX/MNcpmO8WboWBGo0s8A== 3 
4 1551856897320 bf7643137f56b6d0bbd672d402f1d79d59881cdafe80f988729b40b84e3bd6eb f741b8372233ce1e71e03d1a43d7ece4b3e46d89b90fb6ccd01cdf4ac2ab7304 54b8775be9018cbc49f9fc7b924b342fa28b9b8591d338fafd6c2f417ba68139 AME 2 03f221eead04c74104b54470babc363ea6a7527eaf950529cddd09a98bc1866cbc 0240b521cd6ef9b26c973dba9ad004e60764039af271c2a07f4cbea2d7afec6ac7 +eO+qvSkpM2Bj+ajp43q8ZLhM7l9WrMbU4sr3nn7jifL0833pskvcoXnuoDwUCukrBagYiXweqigZI+QGNN7pA== +mFUZLlrH4ZsnpTtcqfFAO29L0jFR1zeIz1USyIv9CwgexcRR649WOwxS4DiCgkwEza734zLLJTyrN7jRBnnlw== 5xngi0plAocJiEnMi0qGmZVUmjy4uF4T3EmhJB8UtSb5PvTtl2o7JykVw4or8KULHLJ4o11RvvFxIEIr0JAk6g== uozGh7RhF7VzioaDkQ7UvEXFrcZIlG189hjr/npOPwXM0hLO1t+Q3rDRczUdsVNgd8KtfzKBz8VsBriAqr6V9Q== 3 
5 1551856898551 bf7643137f56b6d0bbd672d402f1d79d59881cdafe80f988729b40b84e3bd6eb 6d33d63a34b4ae09cd7b0050c5ecf0c4952cbb37197eeaaf7a1e37b8b156a341 beb8fda677642919747ab36ba6a46798195f0515e25d31ee5bfef2bc6f6240dc TRA 3 02df04907c92571851097f245aaca109185b8e5782f31f71090e7f0461b537148f 0252795af18408ddd7d01bf42b99bb728dd3bb83bff02738fd4d5d740d3d1ad63e KH2njoE/BR60GXTQLz/A3/3cc4qlBukOvfODdhrz0uN5KhBW81KVrrQ9H/KHo1G0UjN7d3Z40lnfg9xjmY7Zqw== Fb9jqAk1/XKW5WlX/A2Sa2VjGZZirLoZ/UrCBngj6nhs+pxFekzUskLZJTrECZ7opW87pVrbZzlrJdjN61gcWw== gvqbSz3rKgZacD8Zk12Q/IFFNj/0Ibs3QmJpN6fAQeB1S+PaYHnySu6HCMdO76YuJskXfM+w1pb781o2oqk0hA== 53x6rMlXFsYg4hGp2McrcZ9kJQYH6Wu4tucCiba7ElWllMWAboDTc1WnTphvSOguUbsngATQRPlPsjRqBmKgjQ== 3 
6 1551856899275 5573b8eea33b78522bc9f239dc2cc05addddeec3cce912694c0cb8907f128c4c 5573b8eea33b78522bc9f239dc2cc05addddeec3cce912694c0cb8907f128c4c 3f9e554a17df29afc3b7271779603cd6cfef4316c4f5ffcd2b7d649aa47e1d7f CRE 1 027fd25a1b4e0988219a8cd9b72bad8e1f6d3e97587fb9665cab971d7fce945882 023a21e2ddd23659dcba365f91252a02dfad3e37601480c00aa230197bbb8d9ee6 XCtO2TLks1p0aO+rlQh5RyAIdzs1eMoxhmqMZYb3wHeV/4WCQ1Ua2z1EYBCtFk2EuW8cNUAHGGmCFqT2prO9Uw== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 P2I8LmYKROyTyClbO1CkwzAjIqfVl9ipo2PmDrVifByIX21E2dFNH65xyF9qXvfJtFR1gi5kuZfNWjTfrvL/Pg== TsgqwqhAxyXB2dOnPkmo0mvUyesxDQQwrYqfpHKARVYsoC/e+HX7J+cVXKuKl/8Xze6moXTt/hr/MWU1igf12w== 3 
7 1551856899848 5573b8eea33b78522bc9f239dc2cc05addddeec3cce912694c0cb8907f128c4c f34866645050377393d6a00fa7ed1f403fd8a17d03d89a4bddbdd65d2d1518c4 54b8775be9018cbc49f9fc7b924b342fa28b9b8591d338fafd6c2f417ba68139 AME 2 027fd25a1b4e0988219a8cd9b72bad8e1f6d3e97587fb9665cab971d7fce945882 02978a504109eef76bd3a12ae3dd0772943822878cdecf310a0054d82d305d2f39 Zzalz8a5iAhk3+z2XB1QbDhkiwf/JMYjeSmXaIpeMN4WEKkweB7heMp/p44yV5Ex8LFUGMbDcJjYxW5YNbdg2g== ccRYZ9BppZXaOAh4KymlR5c6SwkyblZekaj2tggcps1PIUE0R/KJBv25o9J0u2andYtuwTd21OOJnuO7V7nZZw== ytXuGezjOWQHwxalhSDakK+sx38I7Y1CN8tIICu8+5UwDddPJZ8dEUKeNpgLCfFndVw5pICbEx6SQ4kjGtJFhw== +ObncmwxOFBzW/mIOh98jIReVwROB28sc1AcxdXojLLQPTxiDH6fUIb312q4hjRyQZgYrdLS4+3nq++OdWGy2g== 3 
8 1551856900809 b978e0375e983c974f9dbb6a866ad4204263930ab02f7bb5086f83dfe7d6b049 b978e0375e983c974f9dbb6a866ad4204263930ab02f7bb5086f83dfe7d6b049 19fc74b1746cd37c4c5a73a937922fa9c6bdb7e759ff303b76542321aebedb0f CRE 1 0314af64cf2b4c3b9be971a610c030ad3f0691c7a9eddf7094f8cb06ceeb720328 03ea6a228eee2ead1f965a80632e5804d88ae15433f43b45512784033761e5154e rhjCLA4VMpX8dvOd+ZmqlpNYCyaeCzJEKIUO84JgvvB/PNyQ8VcqjXmDLPcrJL5o6vKZ/nwGp3N289JJpVj2Fg== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 /0sFW6hvzxobb5fDPsnj5GaYRM4swLdgAhKISlQys0+cb+Yz6YPuT7zCU5wYTecOnSJHpK6x5XqulPwQpji5tQ== OwdACgnTHwq1RbAtqiCjBGFm6izXLiJp82yMhQPivSaMUKNP+T6j9RB5qo+vMXpQCRUgeQHf+WAdjTyn9PGIXw== 3 
9 1551856901272 b978e0375e983c974f9dbb6a866ad4204263930ab02f7bb5086f83dfe7d6b049 cb714b90e78dbd1192ecf0649ab249efe9878fe5ac47b7c32ac2dd07ee61deca 12a1d6055c2db7adfb0e56daca0f1a167b0892467536539e7210df6fb4131c88 AME 2 0314af64cf2b4c3b9be971a610c030ad3f0691c7a9eddf7094f8cb06ceeb720328 024472f0bfe9faf35fd28b4a622850e0f26fdb7cee6e399658cc5b8dc89819da6c ZgGF0apATQtmbCHTyKZVK0o4BTSTzsNv/AlVd0mfClAgkE+kAKMLMSowP9OuTa8OfdKQ/hrSKGZ+tAuny7yVEA== 5WHHa48K79NYeQZTlVUq1EJz+Gx+LQ3s3YAnokueWMH/ghdKNtTy0W76ST0B8DlVjNv/dACWf2Owii7z2m6WpQ== 6QBU7CZQCrMF9NBoEkdg5TQvsnH9aQAHQzNzSIYuAnWNhrOxwmwGtYTo/A462CcGfHdIia1KMwXwIXGNONM7xw== /ATEoabgkTMHWtgTLIe68AQ9YrUPsWyJq1RLgmBd0azlHL/3HUfAdi4oXfgKIEsP0Z65XsoyI8Kp2xCbHP737w== 3 
10 1551856901766 b978e0375e983c974f9dbb6a866ad4204263930ab02f7bb5086f83dfe7d6b049 400d517b7a51a89d9ebaa360d88058edfadde7717cc7d66aa22a3083abbefa40 9d4764a846e3c144a9744ed74e3919673b15b4b948a132d622af9d4542e18ce6 TRA 3 02df04907c92571851097f245aaca109185b8e5782f31f71090e7f0461b537148f 021a7f6ad3e4a17585d2ed2ba19131f9cee72e767932c5e88b5dc7657dcbdabd79 gLBaHQp0sslxU3aKbp61pXjwJ8hcD8C/26qDmpbQA0C1t5EMGdHwAmssqmJhaJUxLVh0NqSvOO5yKVXXB1uXsA== kgN07+rVA0oM4tl1vnWCbCkFmUFX3enMrPronw6Z2AbKENLZb+bh2TrjjYocgSxhrs/PhqolQWesSNp+25k+NQ== RxFcgNxHm5nRCveVdCYwNX0/DBsk7OHkbbcVZv8j+mbt2xqpZD/uQ9OoRJku9O+PmmGhJqWUFPUpVRITxNbu5Q== ubXWxKxcbszYPX5kqAtHzFQpg44kB8iVuzMUPeB2xPS+QklG5e9X3POZup8nkIse+IU/rgUc6jF5ko47b0r73A== 3 
11 1551856902240 32846ab93530fcdfa25fd15644b4ee5185d7a712bd9d2ca02d73e6c793ca5864 32846ab93530fcdfa25fd15644b4ee5185d7a712bd9d2ca02d73e6c793ca5864 19fc74b1746cd37c4c5a73a937922fa9c6bdb7e759ff303b76542321aebedb0f CRE 1 0350bc5a1fd2750c09b2dc3fafc86f2a5adc3f936d65ea7e313a25e55dba8de81a 038d8bf2d3fe80f166aa3ad101a3a6d1fcd389bfcc6e56812bb6fec96354368b80 JLZeC4ohOhvqodbP3yMc/0JyPDMVP4t/+5YskFuMeOAnWr2HXQkFrT8E/ZQriLq9C0yLuu6I3cwPITZZMXUJbg== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 dtN5RkI5anASgD5VoQ7oC7Mc0wL6wuU1MKu5PBw4rOJO9/Q54aOS5H8KUe+DQFMDNNJLxalNsAM+LQhq0fBoGA== OWoE7mvIw6HevD5BpwrNnwrgxGelzhksrZQBfe0grMXgJEgYlBmMDss28tcL7LORhp9xnvzVOnejLHhqp4BvKg== 3 
12 1551856903342 32846ab93530fcdfa25fd15644b4ee5185d7a712bd9d2ca02d73e6c793ca5864 dc548a178adfb8cc280f130f6ae43023a649cfdbb5333504a937cd00216310d8 12a1d6055c2db7adfb0e56daca0f1a167b0892467536539e7210df6fb4131c88 AME 2 0350bc5a1fd2750c09b2dc3fafc86f2a5adc3f936d65ea7e313a25e55dba8de81a 038fb9c7a745aef36cc4aa9f5910b4a6a71e822db15d06d9f902277fde59d31912 5JTfhEq0/1AombsiHi87w5X657OP5s+DoXNHqEyaQiVEDKgLfatu++lSc8J5ShOniunf/O2j+JirPhPbkM95Pw== ZhOum/syNHFvTiza+K32AzrLIROEM1CXtOSdfpio5hYlazLApZCDzE46a7Ep/5Zpx8g28GpZYk+dAJj9P/ATfg== lGbvTiOfMUmf6pNA8TTRqDnxCH+cxftqqsQysg1h8ERgn1GM7tz8XSzgkk0kyYKryw0pC+Whbhzq79RLG1+FDA== yhE/dT8zUvv1eL/6hybxK2KsruicmKhaHwIqLvvzmjfa4TKsEwx7dxgRrV7Fdf9Tb9sBXy90RrdVyDuh8gYAjQ== 3 
